XLitho	YLitho	wavelength
4.421345e-06	1.523076e-05	
		
4.421345e-06	1.523076e-05	
4.325929e-06	1.551474e-05	
		
1.545234e-06	1.476606e-05	
1.681543e-06	1.51275e-05	
		
1.681543e-06	1.51275e-05	
1.749697e-06	1.479188e-05	
		
1.749697e-06	1.479188e-05	
1.613388e-06	1.479188e-05	
		
2.131361e-06	1.505005e-05	
2.376717e-06	1.507586e-05	
		
2.376717e-06	1.507586e-05	
2.281301e-06	1.476606e-05	
		
2.281301e-06	1.476606e-05	
2.158623e-06	1.502423e-05	
		
2.799274e-06	1.479188e-05	
2.894689e-06	1.515331e-05	
		
2.894689e-06	1.515331e-05	
3.003736e-06	1.476606e-05	
		
3.003736e-06	1.476606e-05	
2.867428e-06	1.476606e-05	
		
3.371769e-06	1.497259e-05	
3.603494e-06	1.499841e-05	
		
3.603494e-06	1.499841e-05	
3.494447e-06	1.474025e-05	
		
3.494447e-06	1.474025e-05	
3.358138e-06	1.499841e-05	
		
4.026051e-06	1.479188e-05	
4.094205e-06	1.515331e-05	
		
4.094205e-06	1.515331e-05	
4.230513e-06	1.479188e-05	
		
4.230513e-06	1.479188e-05	
4.053312e-06	1.474025e-05	
		
4.298667e-06	1.455953e-05	
4.530392e-06	1.461116e-05	
		
4.530392e-06	1.461116e-05	
4.434976e-06	1.430136e-05	
		
4.434976e-06	1.430136e-05	
4.339559e-06	1.453371e-05	
		
3.712541e-06	1.424973e-05	
3.794326e-06	1.468861e-05	
		
3.794326e-06	1.468861e-05	
3.917004e-06	1.430136e-05	
		
3.917004e-06	1.430136e-05	
3.753433e-06	1.424973e-05	
		
3.07189e-06	1.453371e-05	
3.262722e-06	1.458535e-05	
		
3.262722e-06	1.458535e-05	
3.194568e-06	1.432718e-05	
		
3.194568e-06	1.432718e-05	
3.085521e-06	1.455953e-05	
		
2.499394e-06	1.430136e-05	
2.59481e-06	1.468861e-05	
		
2.59481e-06	1.468861e-05	
2.690227e-06	1.432718e-05	
		
1.845113e-06	1.458535e-05	
2.076838e-06	1.461116e-05	
		
2.076838e-06	1.461116e-05	
1.967791e-06	1.424973e-05	
		
1.967791e-06	1.424973e-05	
1.858744e-06	1.453371e-05	
		
1.258986e-06	1.432718e-05	
1.368033e-06	1.476606e-05	
		
1.368033e-06	1.476606e-05	
1.463449e-06	1.427555e-05	
		
